PERMNO,HdrCUSIP,Ticker,PERMCO,DlyCalDt,DlyPrc,DlyRetx
20648,77104910,RBLX,57999,2023-08-11,29.830000,-0.025482
20648,77104910,RBLX,57999,2023-08-14,30.540000,0.023802
20648,77104910,RBLX,57999,2023-08-15,29.770000,-0.025213
20648,77104910,RBLX,57999,2023-08-16,29.240000,-0.017803
20648,77104910,RBLX,57999,2023-08-17,27.850000,-0.047538
20648,77104910,RBLX,57999,2023-08-18,27.510000,-0.012208
20648,77104910,RBLX,57999,2023-08-21,26.960000,-0.019993
20648,77104910,RBLX,57999,2023-08-22,26.620000,-0.012611
20648,77104910,RBLX,57999,2023-08-23,26.420000,-0.007513
20648,77104910,RBLX,57999,2023-08-24,26.550000,0.004921
20648,77104910,RBLX,57999,2023-08-25,26.810000,0.009793
20648,77104910,RBLX,57999,2023-08-28,27.100000,0.010817
20648,77104910,RBLX,57999,2023-08-29,27.760000,0.024354
20648,77104910,RBLX,57999,2023-08-30,28.180000,0.015130
20648,77104910,RBLX,57999,2023-08-31,28.290000,0.003903
20648,77104910,RBLX,57999,2023-09-01,28.440000,0.005302
20648,77104910,RBLX,57999,2023-09-05,29.130000,0.024262
20648,77104910,RBLX,57999,2023-09-06,29.090000,-0.001373
20648,77104910,RBLX,57999,2023-09-07,28.790000,-0.010313
20648,77104910,RBLX,57999,2023-09-08,29.010000,0.007642
20648,77104910,RBLX,57999,2023-09-11,28.550000,-0.015857
20648,77104910,RBLX,57999,2023-09-12,29.210000,0.023117
20648,77104910,RBLX,57999,2023-09-13,27.740000,-0.050325
20648,77104910,RBLX,57999,2023-09-14,27.750000,0.000360
20648,77104910,RBLX,57999,2023-09-15,27.910000,0.005766
20648,77104910,RBLX,57999,2023-09-18,27.610000,-0.010749
20648,77104910,RBLX,57999,2023-09-19,26.960000,-0.023542
20648,77104910,RBLX,57999,2023-09-20,26.250000,-0.026335
20648,77104910,RBLX,57999,2023-09-21,25.310000,-0.035810
20648,77104910,RBLX,57999,2023-09-22,25.390000,0.003161
20648,77104910,RBLX,57999,2023-09-25,26.140000,0.029539
20648,77104910,RBLX,57999,2023-09-26,27.010000,0.033282
20648,77104910,RBLX,57999,2023-09-27,27.390000,0.014069
20648,77104910,RBLX,57999,2023-09-28,27.830000,0.016064
20648,77104910,RBLX,57999,2023-09-29,28.960000,0.040604
20648,77104910,RBLX,57999,2023-10-02,28.680000,-0.009669
20648,77104910,RBLX,57999,2023-10-03,28.420000,-0.009066
20648,77104910,RBLX,57999,2023-10-04,29.590000,0.041168
20648,77104910,RBLX,57999,2023-10-05,29.820000,0.007773
20648,77104910,RBLX,57999,2023-10-06,30.460000,0.021462
20648,77104910,RBLX,57999,2023-10-09,30.210000,-0.008207
20648,77104910,RBLX,57999,2023-10-10,30.910000,0.023171
20648,77104910,RBLX,57999,2023-10-11,31.760000,0.027499
20648,77104910,RBLX,57999,2023-10-12,31.630000,-0.004093
20648,77104910,RBLX,57999,2023-10-13,30.510000,-0.035409
20648,77104910,RBLX,57999,2023-10-16,30.410000,-0.003278
20648,77104910,RBLX,57999,2023-10-17,31.000000,0.019402
20648,77104910,RBLX,57999,2023-10-18,30.190000,-0.026129
20648,77104910,RBLX,57999,2023-10-19,31.670000,0.049023
20648,77104910,RBLX,57999,2023-10-20,31.750000,0.002526
20648,77104910,RBLX,57999,2023-10-23,30.570000,-0.037165
20648,77104910,RBLX,57999,2023-10-24,32.720000,0.070330
20648,77104910,RBLX,57999,2023-10-25,31.100000,-0.049511
20648,77104910,RBLX,57999,2023-10-26,30.550000,-0.017685
20648,77104910,RBLX,57999,2023-10-27,30.990000,0.014403
20648,77104910,RBLX,57999,2023-10-30,31.740000,0.024201
20648,77104910,RBLX,57999,2023-10-31,31.810000,0.002205
20648,77104910,RBLX,57999,2023-11-01,31.840000,0.000943
20648,77104910,RBLX,57999,2023-11-02,33.560000,0.054020
20648,77104910,RBLX,57999,2023-11-03,34.900000,0.039928
20648,77104910,RBLX,57999,2023-11-06,33.850000,-0.030086
20648,77104910,RBLX,57999,2023-11-07,35.070000,0.036041
20648,77104910,RBLX,57999,2023-11-08,39.220000,0.118335
20648,77104910,RBLX,57999,2023-11-09,38.050000,-0.029832
20648,77104910,RBLX,57999,2023-11-10,38.420000,0.009724
20648,77104910,RBLX,57999,2023-11-13,38.750000,0.008589
20648,77104910,RBLX,57999,2023-11-14,39.240000,0.012645
20648,77104910,RBLX,57999,2023-11-15,39.760000,0.013252
20648,77104910,RBLX,57999,2023-11-16,38.360000,-0.035211
20648,77104910,RBLX,57999,2023-11-17,37.910000,-0.011731
20648,77104910,RBLX,57999,2023-11-20,37.860000,-0.001319
20648,77104910,RBLX,57999,2023-11-21,36.720000,-0.030111
20648,77104910,RBLX,57999,2023-11-22,37.820000,0.029956
20648,77104910,RBLX,57999,2023-11-24,38.140000,0.008461
20648,77104910,RBLX,57999,2023-11-27,38.600000,0.012061
20648,77104910,RBLX,57999,2023-11-28,39.020000,0.010881
20648,77104910,RBLX,57999,2023-11-29,38.680000,-0.008713
20648,77104910,RBLX,57999,2023-11-30,39.310000,0.016287
20648,77104910,RBLX,57999,2023-12-01,40.450000,0.029000
20648,77104910,RBLX,57999,2023-12-04,41.230000,0.019283
20648,77104910,RBLX,57999,2023-12-05,40.670000,-0.013582
20648,77104910,RBLX,57999,2023-12-06,39.960000,-0.017458
20648,77104910,RBLX,57999,2023-12-07,39.860000,-0.002503
20648,77104910,RBLX,57999,2023-12-08,40.830000,0.024335
20648,77104910,RBLX,57999,2023-12-11,40.490000,-0.008327
20648,77104910,RBLX,57999,2023-12-12,42.040000,0.038281
20648,77104910,RBLX,57999,2023-12-13,43.310000,0.030209
20648,77104910,RBLX,57999,2023-12-14,44.520000,0.027938
20648,77104910,RBLX,57999,2023-12-15,43.920000,-0.013477
20648,77104910,RBLX,57999,2023-12-18,44.490000,0.012978
20648,77104910,RBLX,57999,2023-12-19,44.730000,0.005394
20648,77104910,RBLX,57999,2023-12-20,43.830000,-0.020121
20648,77104910,RBLX,57999,2023-12-21,44.480000,0.014830
20648,77104910,RBLX,57999,2023-12-22,45.970000,0.033498
20648,77104910,RBLX,57999,2023-12-26,46.380000,0.008919
20648,77104910,RBLX,57999,2023-12-27,46.850000,0.010134
20648,77104910,RBLX,57999,2023-12-28,46.430000,-0.008965
20648,77104910,RBLX,57999,2023-12-29,45.720000,-0.015292
79678,00507V10,ATVI,12499,2021-01-04,89.900000,-0.031772
79678,00507V10,ATVI,12499,2021-01-05,90.690000,0.008788
79678,00507V10,ATVI,12499,2021-01-06,88.000000,-0.029661
79678,00507V10,ATVI,12499,2021-01-07,89.670000,0.018977
79678,00507V10,ATVI,12499,2021-01-08,91.300000,0.018178
79678,00507V10,ATVI,12499,2021-01-11,90.910000,-0.004272
79678,00507V10,ATVI,12499,2021-01-12,89.250000,-0.018260
79678,00507V10,ATVI,12499,2021-01-13,89.770000,0.005826
79678,00507V10,ATVI,12499,2021-01-14,89.990000,0.002451
79678,00507V10,ATVI,12499,2021-01-15,90.690000,0.007779
79678,00507V10,ATVI,12499,2021-01-19,93.150000,0.027125
79678,00507V10,ATVI,12499,2021-01-20,95.120000,0.021149
79678,00507V10,ATVI,12499,2021-01-21,94.600000,-0.005467
79678,00507V10,ATVI,12499,2021-01-22,94.430000,-0.001797
79678,00507V10,ATVI,12499,2021-01-25,93.400000,-0.010908
79678,00507V10,ATVI,12499,2021-01-26,92.380000,-0.010921
79678,00507V10,ATVI,12499,2021-01-27,88.670000,-0.040160
79678,00507V10,ATVI,12499,2021-01-28,90.270000,0.018044
79678,00507V10,ATVI,12499,2021-01-29,91.000000,0.008087
79678,00507V10,ATVI,12499,2021-02-01,91.420000,0.004615
79678,00507V10,ATVI,12499,2021-02-02,93.980000,0.028003
79678,00507V10,ATVI,12499,2021-02-03,92.770000,-0.012875
79678,00507V10,ATVI,12499,2021-02-04,92.680000,-0.000970
79678,00507V10,ATVI,12499,2021-02-05,101.610000,0.096353
79678,00507V10,ATVI,12499,2021-02-08,101.190000,-0.004133
79678,00507V10,ATVI,12499,2021-02-09,102.730000,0.015219
79678,00507V10,ATVI,12499,2021-02-10,102.760000,0.000292
79678,00507V10,ATVI,12499,2021-02-11,103.240000,0.004671
79678,00507V10,ATVI,12499,2021-02-12,103.810000,0.005521
79678,00507V10,ATVI,12499,2021-02-16,102.960000,-0.008188
79678,00507V10,ATVI,12499,2021-02-17,102.350000,-0.005925
79678,00507V10,ATVI,12499,2021-02-18,102.250000,-0.000977
79678,00507V10,ATVI,12499,2021-02-19,100.800000,-0.014181
79678,00507V10,ATVI,12499,2021-02-22,96.580000,-0.041865
79678,00507V10,ATVI,12499,2021-02-23,96.420000,-0.001657
79678,00507V10,ATVI,12499,2021-02-24,95.690000,-0.007571
79678,00507V10,ATVI,12499,2021-02-25,95.100000,-0.006166
79678,00507V10,ATVI,12499,2021-02-26,95.610000,0.005363
79678,00507V10,ATVI,12499,2021-03-01,98.720000,0.032528
79678,00507V10,ATVI,12499,2021-03-02,96.750000,-0.019955
79678,00507V10,ATVI,12499,2021-03-03,93.710000,-0.031421
79678,00507V10,ATVI,12499,2021-03-04,91.540000,-0.023157
79678,00507V10,ATVI,12499,2021-03-05,92.580000,0.011361
79678,00507V10,ATVI,12499,2021-03-08,89.210000,-0.036401
79678,00507V10,ATVI,12499,2021-03-09,92.500000,0.036879
79678,00507V10,ATVI,12499,2021-03-10,91.310000,-0.012865
79678,00507V10,ATVI,12499,2021-03-11,92.940000,0.017851
79678,00507V10,ATVI,12499,2021-03-12,93.035000,0.001022
79678,00507V10,ATVI,12499,2021-03-15,92.575000,-0.004944
79678,00507V10,ATVI,12499,2021-03-16,93.280000,0.007615
79678,00507V10,ATVI,12499,2021-03-17,92.440000,-0.009005
79678,00507V10,ATVI,12499,2021-03-18,89.580000,-0.030939
79678,00507V10,ATVI,12499,2021-03-19,90.490000,0.010159
79678,00507V10,ATVI,12499,2021-03-22,91.870000,0.015250
79678,00507V10,ATVI,12499,2021-03-23,91.380000,-0.005334
79678,00507V10,ATVI,12499,2021-03-24,90.510000,-0.009521
79678,00507V10,ATVI,12499,2021-03-25,90.850000,0.003756
79678,00507V10,ATVI,12499,2021-03-26,92.400000,0.017061
79678,00507V10,ATVI,12499,2021-03-29,94.020000,0.017532
79678,00507V10,ATVI,12499,2021-03-30,92.660000,-0.014465
79678,00507V10,ATVI,12499,2021-03-31,93.000000,0.003669
79678,00507V10,ATVI,12499,2021-04-01,95.540000,0.027312
79678,00507V10,ATVI,12499,2021-04-05,97.870000,0.024388
79678,00507V10,ATVI,12499,2021-04-06,97.320000,-0.005620
79678,00507V10,ATVI,12499,2021-04-07,96.840000,-0.004932
79678,00507V10,ATVI,12499,2021-04-08,96.460000,-0.003924
79678,00507V10,ATVI,12499,2021-04-09,95.780000,-0.007050
79678,00507V10,ATVI,12499,2021-04-12,96.140000,0.003759
79678,00507V10,ATVI,12499,2021-04-13,97.540000,0.014562
79678,00507V10,ATVI,12499,2021-04-14,96.690000,-0.008714
79678,00507V10,ATVI,12499,2021-04-15,97.780000,0.011273
79678,00507V10,ATVI,12499,2021-04-16,96.480000,-0.013295
79678,00507V10,ATVI,12499,2021-04-19,96.000000,-0.004975
79678,00507V10,ATVI,12499,2021-04-20,94.470000,-0.015938
79678,00507V10,ATVI,12499,2021-04-21,93.180000,-0.013655
79678,00507V10,ATVI,12499,2021-04-22,93.700000,0.005581
79678,00507V10,ATVI,12499,2021-04-23,93.020000,-0.007257
79678,00507V10,ATVI,12499,2021-04-26,94.240000,0.013115
79678,00507V10,ATVI,12499,2021-04-27,91.600000,-0.028014
79678,00507V10,ATVI,12499,2021-04-28,91.250000,-0.003821
79678,00507V10,ATVI,12499,2021-04-29,92.090000,0.009205
79678,00507V10,ATVI,12499,2021-04-30,91.190000,-0.009773
79678,00507V10,ATVI,12499,2021-05-03,91.150000,-0.000439
79678,00507V10,ATVI,12499,2021-05-04,88.690000,-0.026988
79678,00507V10,ATVI,12499,2021-05-05,90.080000,0.015673
79678,00507V10,ATVI,12499,2021-05-06,93.030000,0.032749
79678,00507V10,ATVI,12499,2021-05-07,94.800000,0.019026
79678,00507V10,ATVI,12499,2021-05-10,93.170000,-0.017194
79678,00507V10,ATVI,12499,2021-05-11,95.340000,0.023291
